VHL ligand 1,Nutlin-3,Serdemetan,VH298
99812536.0,99812536.0,99696800.8333333,114945176.666667
6569906.16666667,6569906.16666667,7798829.66666667,6045779.0
1726475438.33333,1726475438.33333,1731190293.66667,1770573522.33333
216286743.166667,216286743.166667,239428732.5,242234361.166667
19737470.3333333,19737470.3333333,22896446.5,17169054.5
11076027.6,11076027.6,11724665.3333333,9530022.33333333
261729118.666667,261729118.666667,223192692.333333,205546063.833333
1150068.0,,,945801.0
117846978.5,117846978.5,184990450.0,170230117.833333
321283734.833333,321283734.833333,297209909.5,214784395.5
1057260410.5,1057260410.5,1085555993.0,1144848338.83333
79886876.8333333,79886876.8333333,143011180.5,107267161.5
127208045.0,127208045.0,86317028.6666667,95008849.1666667
32148751.6666667,32148751.6666667,37809863.3333333,38630776.6666667
372431553.0,372431553.0,530142128.333333,462160612.666667
108595424.666667,108595424.666667,145514815.0,122356347.5
413543180.5,413543180.5,444417982.333333,430543323.333333
7655258.2,7655258.2,0.0,7016522.5
0.0,,17711857.0,7941614.5
998910677.0,998910677.0,1226778617.16667,1121873311.66667
54869607.0,54869607.0,73347850.6666667,65958949.6666667
,3247068.66666667,,4295719.0
30889044.5,30889044.5,27090993.8333333,33758472.5
86033552.1666667,86033552.1666667,105723767.333333,93218836.1666667
3517095.5,3517095.5,5237559.16666667,4108685.0
84846861.8333333,84846861.8333333,109703028.166667,108224604.166667
9117700.0,9117700.0,10574500.0,
11516604.3333333,11516604.3333333,15992796.3333333,12873877.6666667
6818561.66666667,6818561.66666667,9033978.5,10117361.6666667
27657464.3333333,27657464.3333333,41874689.6,33678672.0
1411248309.0,1411248309.0,1741749184.83333,1346243399.66667
206329737.5,206329737.5,254314873.333333,221409798.5
132988655.333333,132988655.333333,178763926.166667,131856497.166667
14456224.0,14456224.0,20655273.8,19452345.1666667
28533697.6666667,28533697.6666667,29261915.8333333,30363167.8333333
15053496.6666667,15053496.6666667,19121020.8333333,21962399.5
9015595.75,,9011487.0,6616634.0
,,6337499.0,
530929831.5,530929831.5,427476928.5,400694120.166667
437009875.333333,437009875.333333,593227688.666667,598569354.5
202003531.333333,202003531.333333,280291320.666667,211944416.0
7499108.6,7499108.6,9181682.0,8465398.4
357664776.833333,357664776.833333,307021996.166667,260455137.5
7068772.4,7068772.4,5225220.0,5156041.75
28287793.3333333,28287793.3333333,43124465.8333333,36641241.6666667
141074527.5,141074527.5,183706230.166667,204872706.166667
84882113.6666667,84882113.6666667,89827075.8333333,75669778.8333333
,0.0,,
21043982.8333333,21043982.8333333,27311506.8333333,25230651.3333333
318943961.5,318943961.5,367383369.666667,310803120.666667
0.0,,241448349.5,
,8884210.0,,15265427.0
136515765.166667,136515765.166667,179246616.5,154353123.666667
622656588.166667,622656588.166667,508318870.666667,834878751.666667
44204193.6666667,44204193.6666667,47198987.1666667,55961022.8333333
18185000.0,18185000.0,18626000.0,23927500.0
48532011.1666667,48532011.1666667,54530854.1666667,51584394.6666667
176032516.833333,176032516.833333,196067001.5,171801962.5
186961052.333333,186961052.333333,259153278.333333,246763121.333333
,,14713310.8333333,
48484181.6666667,48484181.6666667,83214326.0,62906950.3333333
181135957.5,181135957.5,208274870.0,195000950.166667
172357966.833333,172357966.833333,319533518.666667,260649204.833333
30834145.1666667,30834145.1666667,41720495.1666667,38652098.0
13474804.3333333,13474804.3333333,15600340.8,16770795.0
113955036.666667,113955036.666667,97764891.1666667,100252225.333333
318707002.166667,318707002.166667,353885197.333333,302184471.666667
56608473.3333333,56608473.3333333,67268951.6666667,54895412.3333333
17657247.1666667,17657247.1666667,21115591.6666667,20346339.1666667
,,0.0,0.0
11972187.6666667,11972187.6666667,27270834.0,11730077.6666667
20418552.8333333,20418552.8333333,18613525.1666667,17366357.8333333
1805245954.5,1805245954.5,2392398222.33333,2147713113.5
19781740.0,19781740.0,,0.0
8920507.6,8920507.6,10374003.5,11446489.8333333
78613045.6666667,78613045.6666667,78407506.3333333,85296651.8333333
28493506.3333333,28493506.3333333,37135908.0,38114730.3333333
14489834.0,14489834.0,0.0,205138543.333333
,9709043.5,,31727605.0
5572445.66666667,5572445.66666667,13207473.6666667,9227960.2
60514795.8333333,60514795.8333333,64096411.1666667,63737724.0
31231302.6666667,31231302.6666667,33383426.5,28034615.5
96614421.8333333,96614421.8333333,110330767.666667,111646011.666667
90837097.6666667,90837097.6666667,146802467.833333,101458284.5
23115211.5,23115211.5,27256217.6666667,34817852.6
120368569.5,120368569.5,146538784.833333,132754907.0
3994068.0,3994068.0,4546293.2,7063452.16666667
14440211.5,14440211.5,11142456.6666667,10051270.0
50559305.3333333,50559305.3333333,64539525.0,61444247.6666667
0.0,,,
23343876.0,23343876.0,30669392.0,21432176.0
25269636.8333333,25269636.8333333,26625471.0,32189573.0
114389942.333333,114389942.333333,136056716.0,129956152.5
13634330.1666667,13634330.1666667,18462782.0,23382214.5
11326903.0,11326903.0,10223399.0,8665958.5
0.0,0.0,,
59349608.4,59349608.4,58893609.0,47966818.3333333
,,51291635.0,10858406.0
19489993.0,19489993.0,13039665.8333333,18626585.6666667
55710918.1666667,55710918.1666667,59224904.8333333,51187447.8333333
0.0,,0.0,5288777.33333333
11758313.6666667,11758313.6666667,12112008.75,6989466.5
,,7570305.0,7988171.0
39030446.1666667,39030446.1666667,42655780.4,43736877.1666667
114666633.166667,114666633.166667,140515786.666667,140208950.333333
5590141416.66667,5590141416.66667,5844797133.83333,5050049397.83333
48032233.0,48032233.0,103440095.5,68960838.0
227727090.333333,227727090.333333,235430899.5,213132897.5
53187766.1666667,53187766.1666667,65999510.5,58266250.8333333
130751104.833333,130751104.833333,144510914.0,116735368.5
19567985.0,,0.0,
388276245.5,388276245.5,502947063.5,364766051.333333
82703312.8333333,82703312.8333333,111920859.333333,95868957.3333333
16074024.1666667,16074024.1666667,18241303.2,22167980.8333333
,,8222681.5,
41804147.3333333,41804147.3333333,37839035.3333333,34162370.5
,,,0.0
33675691.6666667,33675691.6666667,31314898.6666667,28826419.0
66530169.6666667,66530169.6666667,104440106.333333,86292607.3333333
65229446.1666667,65229446.1666667,82135138.1666667,68330093.8333333
44867269.1666667,44867269.1666667,60100090.0,46327696.8333333
5733777.5,5733777.5,9533195.0,4337726.5
414062820.333333,414062820.333333,461053949.666667,406429089.5
38554538.0,38554538.0,68623163.25,52435658.8333333
8515172.33333333,8515172.33333333,8214863.25,5924326.0
7568495.5,7568495.5,,4751232.0
16325420.0,16325420.0,22064361.0,14488115.8
,,,5040114.5
547363431.833333,547363431.833333,572253489.666667,505498349.5
2955922053.33333,2955922053.33333,3347234261.66667,3049484337.0
27631871.6666667,27631871.6666667,30781463.25,21691316.6666667
1750057.75,1750057.75,5971910.33333333,
0.0,0.0,,6936382.5
44458318.3333333,44458318.3333333,68184459.8333333,65406150.3333333
354741793.833333,354741793.833333,303484150.0,293891294.333333
19798945.4,19798945.4,31256505.6,18412400.8333333
160269715.0,160269715.0,201655264.833333,174619586.333333
7775018.33333333,7775018.33333333,,4488129.0
15004843.5,15004843.5,13145290.0,16512372.0
169415059.0,169415059.0,177872987.333333,192477304.333333
398876432.333333,398876432.333333,455248462.833333,425701554.833333
81649633.1666667,81649633.1666667,93285453.0,86939902.0
521303176.666667,521303176.666667,593810578.666667,531932910.333333
18291601.5,18291601.5,17551083.8,29390019.6666667
337261002.333333,337261002.333333,502655758.5,355328849.833333
126375603.333333,126375603.333333,204504933.0,224293814.75
80755458.6666667,80755458.6666667,101115437.666667,77458549.3333333
43128488.1666667,43128488.1666667,42489522.4,41445031.6
86188965.1666667,86188965.1666667,102785331.666667,86276665.8333333
10795625.0,10795625.0,35866000.0,30947000.0
16343600.1666667,16343600.1666667,15717645.2,25737893.5
50731415.0,50731415.0,56390125.6,50554687.0
1733292189.16667,1733292189.16667,2040728339.33333,1817231836.33333
109936296.833333,109936296.833333,153643824.666667,162658673.666667
101073234.333333,101073234.333333,85961642.1666667,86608941.5
425655786.166667,425655786.166667,454215622.166667,410811810.666667
423134261.833333,423134261.833333,597201924.333333,539736267.833333
83252684.0,83252684.0,68422770.5,91842150.6
276693413.5,276693413.5,337516949.0,310752267.0
1002653626.0,1002653626.0,766308196.833333,842915548.666667
3797343.0,3797343.0,,4208929.0
656567744.166667,656567744.166667,643975399.5,585308160.666667
38414792.5,38414792.5,3320791.5,44908030.0
56367224.1666667,56367224.1666667,57363863.0,64913065.8333333
5960777.5,5960777.5,10611410.3333333,12393095.3333333
0.0,,,
12527260.0,12527260.0,17688922.5,13403912.25
115916950.166667,115916950.166667,141533145.5,142157298.0
,0.0,,
14703728.3333333,14703728.3333333,26373254.5,18475900.1666667
106317046.833333,106317046.833333,132828353.166667,95010905.1666667
38366927.0,38366927.0,47169019.3333333,40503142.1666667
25171877.1666667,25171877.1666667,45404802.8333333,28904603.4
340958618.5,340958618.5,401099914.5,386589553.833333
,,,0.0
32306069.3333333,32306069.3333333,39686019.3333333,24548861.6666667
87812524.3333333,87812524.3333333,48297761.5,61818166.3333333
56845199.1666667,56845199.1666667,65403616.1666667,59948758.1666667
58420477.6666667,58420477.6666667,59307110.3333333,63968047.5
,88293061.8333333,87995152.8333333,80210206.3333333
458624050.5,458624050.5,430656596.0,416079720.5
576426790.333333,576426790.333333,546048849.166667,543943936.166667
11826119.6666667,11826119.6666667,20015859.1666667,16781310.5
340761388.666667,340761388.666667,505864784.666667,433268123.833333
4305834.0,,,6736963.0
18744213.1666667,18744213.1666667,25600523.0,25213468.0
,0.0,0.0,
514572691.5,514572691.5,599946286.166667,546856618.333333
66551929.3333333,66551929.3333333,85623197.0,71808021.0
,51604738.5,87255854.0,115131212.333333
926578018.5,926578018.5,1144131400.83333,846076940.833333
42737184.1666667,42737184.1666667,52596816.3333333,40514294.0
10653660.0,10653660.0,8473006.5,9719249.5
13569808.5,13569808.5,18728872.3333333,
12564255.0,12564255.0,4026254.0,28498587.0
464844506.0,464844506.0,518973428.333333,455143739.333333
580223013.833333,580223013.833333,597455644.833333,578256291.833333
184947721.833333,184947721.833333,166417802.333333,204073780.833333
,,,
73795747.1666667,73795747.1666667,29605101.3333333,46983412.1666667
483295595.5,483295595.5,356101421.833333,353787115.166667
143180812.5,143180812.5,181313055.333333,173385982.166667
25396812.8333333,25396812.8333333,37300700.6666667,34768151.8333333
137279453.5,137279453.5,149291650.0,115381761.166667
3982633.33333333,3982633.33333333,,
7495908.0,7495908.0,,
3977497.5,3977497.5,,5613306.5
33481762.1666667,33481762.1666667,33549739.6666667,45727813.6666667
12159188.0,12159188.0,13576264.6,12072376.0
0.0,0.0,,
315264501.2,315264501.2,490561873.6,357506516.666667
6956909.83333333,6956909.83333333,6759503.0,8220352.66666667
7086732.16666667,7086732.16666667,17985033.8,9140982.5
49131887.5,49131887.5,58530927.5,59264639.8333333
108991555.5,108991555.5,198093551.833333,138294689.833333
48418907.8333333,48418907.8333333,51229370.0,48706575.8333333
14014943.3333333,14014943.3333333,16360096.1666667,17826333.5
396595744.5,396595744.5,327532772.166667,334365668.5
,4927455.5,3421027.5,0.0
104579519.333333,104579519.333333,114869603.0,146963526.5
95898214.8333333,95898214.8333333,89302612.5,87455542.1666667
7418681.0,7418681.0,18197312.8333333,0.0
172856227.666667,172856227.666667,177503932.833333,148656857.166667
84543284.8333333,84543284.8333333,104963640.333333,96594850.6666667
11297466.3333333,11297466.3333333,,
25431208.0,25431208.0,7155495.0,9436168.5
577434424.666667,577434424.666667,769621194.5,676442873.333333
8057355.33333333,8057355.33333333,8283338.25,8893315.0
30303082.6666667,30303082.6666667,32066124.6666667,64022800.6666667
109158380.666667,109158380.666667,201626165.666667,145026298.166667
221613955.333333,221613955.333333,232747073.666667,241016111.5
22503608.1666667,22503608.1666667,29832797.0,20307176.3333333
72271067.1666667,72271067.1666667,82878869.8333333,56067664.5
65407885.3333333,65407885.3333333,77497486.8333333,79083837.3333333
741866908.5,741866908.5,1012568523.5,912498840.833333
7117132.25,7117132.25,,6235402.33333333
12691604.2,12691604.2,12054875.3333333,10636691.0
4784361.33333333,4784361.33333333,20572318.0,5176461.0
212830107.666667,212830107.666667,288611074.0,255491108.166667
56855840.3333333,56855840.3333333,83665682.1666667,60948309.0
0.0,,25118557.8,8874863.66666667
42125902.75,42125902.75,54911759.8333333,51326865.3333333
54468510.6666667,54468510.6666667,69223341.3333333,47730796.3333333
178656666.0,178656666.0,156188427.5,161345269.666667
7823711.0,7823711.0,,
310647360.166667,310647360.166667,423308021.333333,355790289.5
,0.0,,0.0
61729692.6666667,61729692.6666667,82184291.0,67965158.5
87782916.3333333,87782916.3333333,82202697.3333333,92606568.6666667
66463063.5,66463063.5,61866194.3333333,60486868.6666667
791798305.166667,791798305.166667,850257311.0,898890175.666667
11372988.3333333,11372988.3333333,14171082.6666667,12641741.6666667
,25774417.0,35585639.0,29087578.8333333
,,14329502.0,5312080.0
64613416.8333333,64613416.8333333,74597067.0,74774731.3333333
252350397.666667,252350397.666667,294700817.166667,286181790.833333
29530884.5,29530884.5,14757450.6666667,
14027765.0,14027765.0,13312090.8333333,18502933.8333333
328321897.166667,328321897.166667,379701397.666667,358046756.5
2034966.0,,3413732.0,4251875.6
69715286.1666667,69715286.1666667,85959485.1666667,86167951.5
201562946.333333,201562946.333333,308090152.0,290638239.0
28600370.5,28600370.5,21363376.1666667,24422886.6666667
202221577.166667,202221577.166667,374444242.333333,244596049.333333
55365752.6666667,55365752.6666667,50461848.3333333,46428861.0
1294502889.83333,1294502889.83333,1379310719.0,1198891718.83333
27391833.0,27391833.0,25266991.8,22814205.8
2885370762.83333,2885370762.83333,3842709184.66667,3800777749.83333
205309897.5,205309897.5,223789785.666667,219606282.333333
3002230221.5,3002230221.5,3649972753.83333,3069192790.0
406605612.166667,406605612.166667,307308627.666667,439494410.5
139684856.833333,139684856.833333,194820267.333333,182688356.333333
3943409.66666667,3943409.66666667,6165151.8,6897406.0
532680620.166667,532680620.166667,579889039.0,576218954.833333
,6175141.33333333,8699244.33333333,
,165739933.166667,136335627.833333,153354575.666667
,,1987900.0,
18740905.5,18740905.5,17068574.1666667,20390628.4
6541773.16666667,6541773.16666667,,6406031.25
63661225.3333333,63661225.3333333,11493867.5,120101913.75
13413211.5,13413211.5,13672262.4,11060638.8333333
20292092.0,20292092.0,21762680.6,21897688.8333333
0.0,0.0,5227229.0,14155541.3333333
17852298.6666667,17852298.6666667,19215417.1666667,16432106.8333333
30566834.1666667,30566834.1666667,40564263.8333333,26885997.6666667
6365622.16666667,6365622.16666667,12400562.25,6976494.0
,,,
221211458.666667,221211458.666667,262681773.833333,261590938.833333
207708088.5,207708088.5,229897908.666667,228225606.0
29617055.5,29617055.5,119899276.0,32908569.6666667
12467748.3333333,12467748.3333333,15644180.5,18088521.0
124554737.166667,124554737.166667,252657204.333333,227229701.0
150492305.5,150492305.5,130091032.5,143292463.166667
2147053738.0,2147053738.0,2324179204.16667,2259025535.5
445487645.833333,445487645.833333,475478063.833333,500870290.166667
278075869.333333,278075869.333333,254616681.0,216228242.333333
1206501866.0,1206501866.0,1319315168.16667,1080370088.16667
191791323.166667,191791323.166667,169176652.0,147247134.166667
569712016.333333,569712016.333333,555868594.0,537715770.0
429386695.5,429386695.5,403337134.0,473746536.0
62479864.4,62479864.4,100307258.666667,77026866.25
695124878.666667,695124878.666667,784689175.666667,648122357.833333
386570628.166667,386570628.166667,518199834.166667,591906137.0
10117355.0,,,0.0
,,38277931.0,12665801.5
1543189337.5,1543189337.5,1772335657.66667,1579103742.83333
90759508.6666667,90759508.6666667,71007365.1666667,80459675.6666667
149629739.833333,149629739.833333,139475423.0,126503118.5
247711886.333333,247711886.333333,258066509.833333,252521458.666667
7955922.4,7955922.4,10970861.5,7397784.0
19739082.6666667,19739082.6666667,52777545.6666667,45228253.5
