Entinostat,Mocetinostat,Romidepsin,Tacedinaline,Tucidinostat,Domatinostat,Pracinostat,Quisinostat,Vorinostat,AR-42,Belinostat,Citarinostat,Fimepinostat,Ricolinostat,Panobinostat,Givinostat,Tasquinimod,Nexturastat A,ACY738,Tubastatin A,Trichostatin-A,PCI-34051,ACY775,CHDI00465983,CHDI00390576,TMP195,TMP269,LMK235
1191913897.5,1232923574.83333,921735366.0,1331031189.16667,1232923574.83333,1595231103.16667,921735366.0,1133652036.83333,1331031189.16667,1022922052.16667,921735366.0,1191913897.5,1232923574.83333,1191913897.5,1191913897.5,1232923574.83333,1191913897.5,1133652036.83333,1191913897.5,925932532.333333,1191913897.5,1022922052.16667,1022922052.16667,1595231103.16667,1022922052.16667,1232923574.83333,1595231103.16667,1232923574.83333
879857069.0,883221526.666667,759542682.666667,1073733600.16667,883221526.666667,946016723.166667,759542682.666667,879361420.5,1073733600.16667,798470539.833333,759542682.666667,879857069.0,883221526.666667,879857069.0,879857069.0,883221526.666667,879857069.0,879361420.5,879857069.0,741679390.5,879857069.0,798470539.833333,798470539.833333,946016723.166667,798470539.833333,883221526.666667,946016723.166667,883221526.666667
134904955.5,121206236.0,96929842.1666667,141680765.0,121206236.0,115943536.166667,96929842.1666667,115770098.166667,141680765.0,106475781.666667,96929842.1666667,134904955.5,121206236.0,134904955.5,134904955.5,121206236.0,134904955.5,115770098.166667,134904955.5,106262627.5,134904955.5,106475781.666667,106475781.666667,115943536.166667,106475781.666667,121206236.0,115943536.166667,121206236.0
1795275721.66667,1517791169.83333,1877565126.5,1659449276.66667,1517791169.83333,1063845141.66667,1877565126.5,1452088914.0,1659449276.66667,1265138275.66667,1877565126.5,1795275721.66667,1517791169.83333,1795275721.66667,,1517791169.83333,1795275721.66667,1452088914.0,1795275721.66667,1716103045.66667,1795275721.66667,1265138275.66667,1265138275.66667,1063845141.66667,1265138275.66667,1517791169.83333,1063845141.66667,1517791169.83333
354840452.666667,356089527.333333,385543006.833333,464391779.666667,356089527.333333,253448195.666667,385543006.833333,364900527.833333,464391779.666667,297967673.166667,385543006.833333,354840452.666667,356089527.333333,354840452.666667,354840452.666667,356089527.333333,354840452.666667,364900527.833333,354840452.666667,345109987.833333,354840452.666667,297967673.166667,297967673.166667,253448195.666667,297967673.166667,356089527.333333,253448195.666667,356089527.333333
26894465.6666667,12158025.8333333,50333536.3333333,11962634.2,12158025.8333333,21230832.8,50333536.3333333,10018321.6666667,11962634.2,10592037.5,50333536.3333333,26894465.6666667,12158025.8333333,26894465.6666667,26894465.6666667,12158025.8333333,26894465.6666667,10018321.6666667,26894465.6666667,45285720.6666667,26894465.6666667,10592037.5,10592037.5,21230832.8,10592037.5,12158025.8333333,21230832.8,12158025.8333333
12053404.25,11711280.6666667,8283151.33333333,14537160.6,11711280.6666667,7794235.2,8283151.33333333,10296252.1666667,14537160.6,8418895.66666667,8283151.33333333,12053404.25,11711280.6666667,12053404.25,12053404.25,11711280.6666667,12053404.25,10296252.1666667,12053404.25,7151357.8,12053404.25,8418895.66666667,8418895.66666667,7794235.2,8418895.66666667,11711280.6666667,7794235.2,11711280.6666667
25774369.1666667,28244369.0,16356413.1666667,31735856.0,28244369.0,24788860.8333333,16356413.1666667,23509631.4,31735856.0,21367506.1666667,16356413.1666667,25774369.1666667,28244369.0,25774369.1666667,25774369.1666667,28244369.0,25774369.1666667,23509631.4,25774369.1666667,17512081.6666667,25774369.1666667,21367506.1666667,21367506.1666667,24788860.8333333,21367506.1666667,28244369.0,24788860.8333333,28244369.0
3050992481.33333,3440212907.0,3193554699.16667,3615868760.83333,3440212907.0,4355315378.66667,3193554699.16667,3437122471.5,3615868760.83333,3121251810.0,3193554699.16667,3050992481.33333,3440212907.0,3050992481.33333,3050992481.33333,3440212907.0,3050992481.33333,3437122471.5,3050992481.33333,2877473017.0,3050992481.33333,3121251810.0,3121251810.0,4355315378.66667,3121251810.0,3440212907.0,4355315378.66667,3440212907.0
172312142.5,164596578.666667,165887871.833333,168299173.666667,164596578.666667,202537740.666667,165887871.833333,147017372.833333,168299173.666667,150719384.666667,165887871.833333,172312142.5,164596578.666667,172312142.5,172312142.5,164596578.666667,172312142.5,147017372.833333,172312142.5,167352549.0,172312142.5,150719384.666667,150719384.666667,202537740.666667,150719384.666667,164596578.666667,202537740.666667,164596578.666667
,11125555.4,5603588.0,11439403.0,11125555.4,7918118.0,5603588.0,8058909.0,11439403.0,7339762.2,5603588.0,9567113.0,11125555.4,9567113.0,9567113.0,11125555.4,,8058909.0,9567113.0,0.0,9567113.0,7339762.2,,7918118.0,7339762.2,11125555.4,7918118.0,11125555.4
6404788.83333333,8215064.66666667,8884894.4,9208249.2,8215064.66666667,7377840.33333333,8884894.4,8166654.83333333,9208249.2,6220533.16666667,8884894.4,6404788.83333333,8215064.66666667,6404788.83333333,6404788.83333333,8215064.66666667,6404788.83333333,8166654.83333333,6404788.83333333,7365331.5,6404788.83333333,6220533.16666667,6220533.16666667,7377840.33333333,6220533.16666667,8215064.66666667,7377840.33333333,8215064.66666667
,0.0,0.0,0.0,0.0,11825676.6666667,0.0,11447679.5,0.0,10039771.4,,9008686.0,0.0,,9008686.0,0.0,9008686.0,11447679.5,,13259261.0,9008686.0,10039771.4,10039771.4,11825676.6666667,10039771.4,0.0,11825676.6666667,0.0
2052372326.33333,1902925701.0,1673337755.0,2354383098.16667,1902925701.0,2045550081.16667,1673337755.0,1817500774.66667,2354383098.16667,1740278579.83333,1673337755.0,2052372326.33333,1902925701.0,2052372326.33333,2052372326.33333,1902925701.0,2052372326.33333,1817500774.66667,2052372326.33333,1479387061.33333,2052372326.33333,1740278579.83333,1740278579.83333,2045550081.16667,1740278579.83333,1902925701.0,2045550081.16667,1902925701.0
1804245109.66667,1602517281.66667,1455575251.5,1776990541.33333,1602517281.66667,2176685893.33333,1455575251.5,1866117647.33333,1776990541.33333,1586251357.83333,1455575251.5,1804245109.66667,1602517281.66667,1804245109.66667,1804245109.66667,1602517281.66667,1804245109.66667,1866117647.33333,1804245109.66667,1309062331.66667,1804245109.66667,1586251357.83333,1586251357.83333,2176685893.33333,1586251357.83333,1602517281.66667,2176685893.33333,1602517281.66667
862183004.5,734046194.666667,783458866.833333,863480277.166667,734046194.666667,691398970.666667,783458866.833333,815249405.666667,863480277.166667,667532614.0,783458866.833333,862183004.5,734046194.666667,862183004.5,862183004.5,734046194.666667,862183004.5,815249405.666667,862183004.5,720716960.666667,862183004.5,667532614.0,667532614.0,691398970.666667,667532614.0,734046194.666667,691398970.666667,734046194.666667
,,,0.0,,0.0,,3377195.66666667,,0.0,0.0,,,,,0.0,,3377195.66666667,7295202.0,,7295202.0,0.0,,,,,,
42645938.0,27852790.1666667,42971802.1666667,30767660.8333333,27852790.1666667,18385119.0,42971802.1666667,31309257.6666667,30767660.8333333,25193928.0,42971802.1666667,42645938.0,27852790.1666667,42645938.0,42645938.0,27852790.1666667,42645938.0,31309257.6666667,42645938.0,50961392.3333333,42645938.0,25193928.0,25193928.0,18385119.0,25193928.0,27852790.1666667,18385119.0,27852790.1666667
128938882.166667,121679452.5,119976258.5,154981901.666667,121679452.5,106755148.666667,119976258.5,103507382.666667,154981901.666667,104927396.833333,119976258.5,128938882.166667,121679452.5,128938882.166667,128938882.166667,121679452.5,128938882.166667,103507382.666667,128938882.166667,96734053.5,128938882.166667,104927396.833333,104927396.833333,106755148.666667,104927396.833333,121679452.5,106755148.666667,121679452.5
65794626.8333333,73583174.0,58298640.1666667,85398190.6666667,73583174.0,49649906.1666667,58298640.1666667,62062564.8333333,85398190.6666667,70207418.6666667,58298640.1666667,65794626.8333333,73583174.0,65794626.8333333,65794626.8333333,73583174.0,65794626.8333333,62062564.8333333,65794626.8333333,56376980.5,65794626.8333333,70207418.6666667,70207418.6666667,49649906.1666667,70207418.6666667,73583174.0,49649906.1666667,73583174.0
48964322.8333333,51638116.3333333,30893142.0,60002486.5,51638116.3333333,35114810.8333333,30893142.0,34715483.8333333,60002486.5,37157702.0,30893142.0,48964322.8333333,51638116.3333333,48964322.8333333,48964322.8333333,51638116.3333333,48964322.8333333,34715483.8333333,48964322.8333333,36637694.1666667,48964322.8333333,37157702.0,37157702.0,35114810.8333333,37157702.0,51638116.3333333,35114810.8333333,51638116.3333333
99488540.6,91266630.0,60389600.3333333,131184364.666667,91266630.0,126923028.666667,60389600.3333333,90421194.6666667,131184364.666667,99831465.0,60389600.3333333,99488540.6,91266630.0,99488540.6,99488540.6,91266630.0,99488540.6,90421194.6666667,99488540.6,82487135.3333333,99488540.6,99831465.0,99831465.0,126923028.666667,99831465.0,91266630.0,126923028.666667,91266630.0
20266420.6,18191271.4,14868154.5,19764946.4,18191271.4,9030946.0,14868154.5,14011357.0,19764946.4,13153525.6666667,14868154.5,20266420.6,18191271.4,20266420.6,20266420.6,18191271.4,20266420.6,14011357.0,20266420.6,19233297.2,20266420.6,13153525.6666667,13153525.6666667,9030946.0,13153525.6666667,18191271.4,9030946.0,18191271.4
544397850.833333,595437969.166667,463801175.5,680407437.166667,595437969.166667,661189767.333333,463801175.5,515408062.5,680407437.166667,510854136.5,463801175.5,544397850.833333,595437969.166667,544397850.833333,544397850.833333,595437969.166667,544397850.833333,515408062.5,544397850.833333,485345089.833333,544397850.833333,510854136.5,510854136.5,661189767.333333,510854136.5,595437969.166667,661189767.333333,595437969.166667
1949777407.0,2053755589.5,1818026516.33333,2459236857.66667,2053755589.5,1578894386.0,1818026516.33333,1754323772.66667,2459236857.66667,1604965671.33333,1818026516.33333,1949777407.0,2053755589.5,1949777407.0,1949777407.0,2053755589.5,,1754323772.66667,1949777407.0,1817806498.66667,1949777407.0,1604965671.33333,1604965671.33333,1578894386.0,1604965671.33333,2053755589.5,1578894386.0,2053755589.5
8606567.0,9717968.66666667,6673190.66666667,13079656.75,9717968.66666667,12172416.75,,9196176.5,13079656.75,,6673190.66666667,8606567.0,9717968.66666667,8606567.0,8606567.0,9717968.66666667,8606567.0,9196176.5,8606567.0,6905551.66666667,8606567.0,,5629793.0,12172416.75,,9717968.66666667,12172416.75,9717968.66666667
381358559.666667,366853610.166667,299246280.0,447383691.5,366853610.166667,366976511.833333,299246280.0,356454064.5,447383691.5,328884964.666667,299246280.0,381358559.666667,366853610.166667,381358559.666667,381358559.666667,366853610.166667,381358559.666667,356454064.5,381358559.666667,281266259.833333,381358559.666667,328884964.666667,328884964.666667,366976511.833333,328884964.666667,366853610.166667,366976511.833333,366853610.166667
16577541.5,43942740.0,124454918.833333,,43942740.0,29927623.0,124454918.833333,31371892.25,,,124454918.833333,16577541.5,43942740.0,16577541.5,16577541.5,43942740.0,16577541.5,31371892.25,16577541.5,48878458.3333333,16577541.5,,,29927623.0,0.0,43942740.0,29927623.0,43942740.0
272196259.833333,228415501.0,142449877.666667,259443852.666667,228415501.0,255828312.666667,142449877.666667,242265296.0,259443852.666667,187492585.833333,142449877.666667,272196259.833333,228415501.0,272196259.833333,272196259.833333,228415501.0,272196259.833333,242265296.0,272196259.833333,165343863.166667,272196259.833333,187492585.833333,187492585.833333,255828312.666667,187492585.833333,228415501.0,255828312.666667,228415501.0
232237230.333333,276252084.666667,206061967.5,288795343.166667,276252084.666667,285657072.333333,206061967.5,233894293.333333,288795343.166667,204881200.5,206061967.5,232237230.333333,276252084.666667,232237230.333333,232237230.333333,276252084.666667,232237230.333333,233894293.333333,232237230.333333,225932312.0,232237230.333333,204881200.5,204881200.5,285657072.333333,204881200.5,276252084.666667,285657072.333333,276252084.666667
13709628.0,15013229.75,26040924.6,13512816.6,15013229.75,16519716.0,,14990387.6666667,13512816.6,9907940.0,26040924.6,13709628.0,15013229.75,13709628.0,13709628.0,15013229.75,13709628.0,14990387.6666667,13709628.0,16382969.25,13709628.0,9907940.0,9907940.0,16519716.0,9907940.0,15013229.75,16519716.0,15013229.75
16957305.0,16810870.6666667,11798079.0,21989809.6666667,16810870.6666667,14673569.5,11798079.0,18183222.0,21989809.6666667,14142887.8333333,11798079.0,16957305.0,16810870.6666667,16957305.0,16957305.0,16810870.6666667,16957305.0,18183222.0,16957305.0,10489716.6666667,16957305.0,14142887.8333333,14142887.8333333,14673569.5,14142887.8333333,16810870.6666667,14673569.5,16810870.6666667
65965934.6666667,58781258.5,51373488.6666667,82061583.5,58781258.5,37887449.3333333,51373488.6666667,53946002.3333333,82061583.5,51981756.3333333,51373488.6666667,65965934.6666667,58781258.5,65965934.6666667,65965934.6666667,58781258.5,,53946002.3333333,65965934.6666667,53507703.6666667,65965934.6666667,51981756.3333333,51981756.3333333,37887449.3333333,51981756.3333333,58781258.5,37887449.3333333,58781258.5
9158081.0,,9434735.0,10175045.25,8140096.5,5906001.25,9434735.0,6235221.0,10175045.25,5763303.5,9434735.0,9158081.0,8140096.5,9158081.0,9158081.0,8140096.5,9158081.0,6235221.0,9158081.0,11075927.0,9158081.0,5763303.5,5763303.5,5906001.25,5763303.5,8140096.5,5906001.25,8140096.5
97628434.8333333,129118230.333333,82998841.0,161978316.0,129118230.333333,98363675.5,82998841.0,93501750.8333333,161978316.0,151216242.5,82998841.0,97628434.8333333,129118230.333333,97628434.8333333,97628434.8333333,129118230.333333,97628434.8333333,93501750.8333333,97628434.8333333,74409826.1666667,97628434.8333333,151216242.5,151216242.5,98363675.5,151216242.5,129118230.333333,98363675.5,129118230.333333
0.0,0.0,,2958964.5,0.0,3028116.0,,,2958964.5,,0.0,0.0,0.0,,,,0.0,,0.0,2753341.5,0.0,2949609.0,,3028116.0,2949609.0,0.0,3028116.0,0.0
,0.0,,,0.0,,,0.0,,25424032.0,,,,,,,,,,,,25424032.0,25424032.0,,,,,0.0
3834332.0,2127592.0,2965824.5,2619032.6,2127592.0,,2965824.5,1823321.2,2619032.6,1615500.0,2965824.5,3834332.0,2127592.0,3834332.0,3834332.0,2127592.0,3834332.0,1823321.2,3834332.0,3163142.0,3834332.0,1615500.0,1615500.0,,1615500.0,2127592.0,,2127592.0
,6119267.5,0.0,,6119267.5,0.0,0.0,,0.0,0.0,,,6119267.5,,,,,,,,,,,,,6119267.5,,
190409612.666667,182088581.666667,154964584.5,211171295.0,182088581.666667,163750067.166667,154964584.5,180595320.166667,211171295.0,160656141.166667,154964584.5,190409612.666667,182088581.666667,190409612.666667,190409612.666667,182088581.666667,190409612.666667,180595320.166667,190409612.666667,157820296.666667,190409612.666667,160656141.166667,160656141.166667,163750067.166667,160656141.166667,182088581.666667,163750067.166667,182088581.666667
20023445.0,,,,26650323.0,10372049.0,,,,0.0,,20023445.0,26650323.0,,20023445.0,,,,,0.0,20023445.0,0.0,0.0,10372049.0,0.0,,,
22739878.3333333,19017315.6,0.0,23653405.25,19017315.6,,,17659946.2,23653405.25,18354716.8333333,0.0,22739878.3333333,19017315.6,22739878.3333333,22739878.3333333,19017315.6,22739878.3333333,17659946.2,22739878.3333333,20787924.5,22739878.3333333,18354716.8333333,18354716.8333333,16249962.0,18354716.8333333,19017315.6,16249962.0,19017315.6
15967700.3333333,19956092.6666667,20384366.0,21974448.8333333,19956092.6666667,13345796.0,20384366.0,13215764.8333333,21974448.8333333,15091051.1666667,20384366.0,15967700.3333333,19956092.6666667,15967700.3333333,15967700.3333333,19956092.6666667,15967700.3333333,13215764.8333333,15967700.3333333,18779345.5,15967700.3333333,15091051.1666667,15091051.1666667,13345796.0,15091051.1666667,19956092.6666667,13345796.0,19956092.6666667
108671707.0,80809713.5,83404816.6666667,117799868.5,80809713.5,103927825.666667,83404816.6666667,94465643.3333333,117799868.5,100814531.666667,83404816.6666667,108671707.0,80809713.5,108671707.0,108671707.0,80809713.5,108671707.0,94465643.3333333,108671707.0,76160909.1666667,108671707.0,100814531.666667,100814531.666667,103927825.666667,100814531.666667,80809713.5,103927825.666667,80809713.5
147436866.333333,143803194.166667,151920280.333333,149741640.833333,143803194.166667,97257469.5,151920280.333333,133550804.333333,149741640.833333,95171996.6666667,151920280.333333,147436866.333333,143803194.166667,147436866.333333,147436866.333333,143803194.166667,147436866.333333,133550804.333333,147436866.333333,128444836.333333,147436866.333333,95171996.6666667,95171996.6666667,97257469.5,95171996.6666667,,97257469.5,143803194.166667
,15918383.0,9672661.75,7651696.0,15918383.0,5512373.0,9672661.75,10003439.6666667,7651696.0,4637977.5,9672661.75,,15918383.0,7444281.0,,15918383.0,,10003439.6666667,7444281.0,7937892.0,,4637977.5,4637977.5,5512373.0,4637977.5,15918383.0,5512373.0,15918383.0
80489381.1666667,24701842.5,27070262.6666667,70944983.0,24701842.5,22655845.3333333,27070262.6666667,27960949.5,70944983.0,19617667.0,27070262.6666667,80489381.1666667,24701842.5,80489381.1666667,80489381.1666667,24701842.5,80489381.1666667,27960949.5,80489381.1666667,23474953.6666667,80489381.1666667,19617667.0,19617667.0,22655845.3333333,19617667.0,24701842.5,22655845.3333333,24701842.5
538665025.166667,552915646.333333,463686896.5,639124075.5,552915646.333333,473455206.0,463686896.5,500794847.0,639124075.5,466472217.333333,463686896.5,538665025.166667,552915646.333333,538665025.166667,538665025.166667,552915646.333333,538665025.166667,500794847.0,538665025.166667,448687467.333333,538665025.166667,466472217.333333,466472217.333333,473455206.0,466472217.333333,552915646.333333,473455206.0,552915646.333333
